control,ano,quantidade_kg
tintas_gamay_beaujolais,2003,342824
tintas_gra_noir,2003,536
tintas_grenache,2003,0
tintas_jaen,2003,0
tintas_lagrein,2003,0
tintas_lambrusco,2003,156548
tintas_malbec,2003,69353
tintas_marzemina,2003,11607
tintas_merlot,2003,6826491
tintas_marselan,2003,0
tintas_molinera,2003,0
tintas_montepulciano,2003,0
tintas_moscato_bailey,2003,0
tintas_napa_gamay,2003,39250
tintas_nebbiolo,2003,4000
tintas_petit_verdot,2003,0
tintas_petite_sirah,2003,28210
tintas_pinotage,2003,1181440
tintas_pinot_noir,2003,443895
tintas_pinot_saint_george,2003,10840
tintas_piriquita,2003,0
tintas_rebo,2003,0
tintas_refosco,2003,0
tintas_roinella,2003,0
tintas_ruby_cabernet,2003,264363
tintas_sangiovese,2003,33400
tintas_sira_falsa,2003,559
tintas_tannat,2003,2285423
tintas_tempranillo,2003,12160
tintas_teroldego,2003,0
tintas_torrontes,2003,0
tintas_tinta_barroca,2003,0
tintas_touriga_francesa,2003,0
tintas_touriga_nacional,2003,0
tintas_tinta_madeira,2003,0
tintas_tintoria,2003,0
tintas_trincdeira,2003,0
tintas_trousseau,2003,0
tintas_zinfael,2003,60875
tintas_outras1,2003,0
brancaserosadas,2003,21018356
brancaserosadas_aliatico,2003,0
brancaserosadas_aligote,2003,0
brancaserosadas_altesse,2003,0
brancaserosadas_alvarinho,2003,0
brancaserosadas_arriloba,2003,32954
brancaserosadas_auxerrois,2003,0
brancaserosadas_burger,2003,0
brancaserosadas_chardonnay,2003,1568275
brancaserosadas_chasselas,2003,53094
brancaserosadas_chenin_blanc,2003,44622
brancaserosadas_clairette_1,2003,0
brancaserosadas_colombard,2003,153359
brancaserosadas_flora,2003,323181
brancaserosadas_garganega,2003,0
brancaserosadas_gewurztraminer,2003,92344
brancaserosadas_gouveio,2003,0
brancaserosadas_gros_manseng,2003,0
brancaserosadas_italia_pirovano_65_pe,2003,0
brancaserosadas_maccabeo,2003,0
brancaserosadas_malvasia,2003,0
brancaserosadas_malvasia_amarela,2003,160402
brancaserosadas_malvasia_bianca,2003,407387
brancaserosadas_malvasia_chianti,2003,0
brancaserosadas_malvasia_verde,2003,165991
brancaserosadas_malvasia_di_caia,2003,134390
brancaserosadas_malvasia_istriana,2003,0
brancaserosadas_mistura_de_uvas_viniferas,2003,0
brancaserosadas_mistura_de_uvas_viniferas,2003,0
brancaserosadas_moscato_branco,2003,9788714
brancaserosadas_moscato_canelli,2003,1059
brancaserosadas_moscato_giallo,2003,349892
brancaserosadas_moscato_nazareno,2003,503500
brancaserosadas_moscato_bianco_r2,2003,0
brancaserosadas_moscato_de_alexaria,2003,0
brancaserosadas_moscato_rosado,2003,0
brancaserosadas_muscat_a_petits_grains,2003,0
brancaserosadas_muller_thurgau,2003,3820
brancaserosadas_muscadelle,2003,0
brancaserosadas_ora,2003,0
brancaserosadas_palomino,2003,5500
brancaserosadas_petit_manseng,2003,0
brancaserosadas_peverella,2003,159457
brancaserosadas_pinot_blanc,2003,63768
brancaserosadas_pinot_gris,2003,0
brancaserosadas_prosecco,2003,341380
brancaserosadas_red_veltliner,2003,0
brancaserosadas_riesling_italico,2003,3135257
brancaserosadas_riesling_renano,2003,95021
brancaserosadas_sauvignon_blanc_2,2003,441667
brancaserosadas_sauvignon_gris,2003,0
brancaserosadas_seara_nova,2003,824
brancaserosadas_semillon,2003,1129580
brancaserosadas_schonburger,2003,0
brancaserosadas_sylvaner,2003,14085
brancaserosadas_tocai_friulano,2003,0
brancaserosadas_trebbiano,2003,1454210
brancaserosadas_trebbiano_toscano,2003,0
brancaserosadas_verdea,2003,0
brancaserosadas_verdelho,2003,0
brancaserosadas_verdiso,2003,0
brancaserosadas_vermentino,2003,7612
brancaserosadas_vernaccia,2003,128334
brancaserosadas_viognier,2003,0
brancaserosadas_outras_3,2003,258677
tintas,2004,35135485
tintas_alicante_bouschet,2004,626500
tintas_ancelota,2004,604797
tintas_aramon,2004,0
tintas_alfrocheiro,2004,13986
tintas_arinarnoa,2004,0
tintas_aspirant_bouschet,2004,0
tintas_barbera,2004,104139
tintas_bonarda,2004,24322
tintas_cabernet_franc,2004,3855570
tintas_cabernet_sauvignon,2004,10980458
tintas_caladoc,2004,0
tintas_campanario,2004,0
tintas_canaiolo,2004,2299
tintas_carignan,2004,0
tintas_carmenere,2004,265819
tintas_castelao,2004,468
tintas_corvina,2004,0
tintas_croatina,2004,800
tintas_cinsaut,2004,0
tintas_dom_felder,2004,0
tintas_dolcetto,2004,4496
tintas_durif,2004,0
tintas_egiodola,2004,859275
tintas_ekigaina,2004,0
tintas_festival_sugraone,2004,0
tintas_franconia,2004,0
tintas_freisa,2004,0
tintas_gamay_st_romain,2004,32533
tintas_gamay_beaujolais,2004,508063
tintas_gra_noir,2004,0
tintas_grenache,2004,0
tintas_jaen,2004,576
tintas_lagrein,2004,0
tintas_lambrusco,2004,113831
tintas_malbec,2004,98686
tintas_marzemina,2004,8303
tintas_merlot,2004,9886980
tintas_marselan,2004,0
tintas_molinera,2004,0
tintas_montepulciano,2004,20721
tintas_moscato_bailey,2004,0
tintas_napa_gamay,2004,265240
tintas_nebbiolo,2004,4664
tintas_petit_verdot,2004,14994
tintas_petite_sirah,2004,64909
tintas_pinotage,2004,1471881
tintas_pinot_noir,2004,1054529
tintas_pinot_saint_george,2004,114110
tintas_piriquita,2004,0
tintas_rebo,2004,0
tintas_refosco,2004,37155
tintas_roinella,2004,0
tintas_ruby_cabernet,2004,595080
tintas_sangiovese,2004,127049
tintas_sira_falsa,2004,4792
tintas_tannat,2004,3263479
tintas_tempranillo,2004,59028
tintas_teroldego,2004,7193
tintas_torrontes,2004,0
tintas_tinta_barroca,2004,0
tintas_touriga_francesa,2004,6775
tintas_touriga_nacional,2004,26448
tintas_tinta_madeira,2004,0
tintas_tintoria,2004,0
tintas_trincdeira,2004,3996
tintas_trousseau,2004,0
tintas_zinfael,2004,1541
tintas_outras1,2004,0
brancaserosadas,2004,27340450
brancaserosadas_aliatico,2004,0
brancaserosadas_aligote,2004,0
brancaserosadas_altesse,2004,0
brancaserosadas_alvarinho,2004,476
brancaserosadas_arriloba,2004,49339
brancaserosadas_auxerrois,2004,0
brancaserosadas_burger,2004,0
brancaserosadas_chardonnay,2004,1745396
brancaserosadas_chasselas,2004,84254
brancaserosadas_chenin_blanc,2004,386277
brancaserosadas_clairette_1,2004,0
brancaserosadas_colombard,2004,451264
brancaserosadas_flora,2004,259473
brancaserosadas_garganega,2004,53010
brancaserosadas_gewurztraminer,2004,253539
brancaserosadas_gouveio,2004,596
brancaserosadas_gros_manseng,2004,1744
brancaserosadas_italia_pirovano_65_pe,2004,0
brancaserosadas_maccabeo,2004,0
brancaserosadas_malvasia,2004,0
brancaserosadas_malvasia_amarela,2004,169923
brancaserosadas_malvasia_bianca,2004,350631
brancaserosadas_malvasia_chianti,2004,18411
brancaserosadas_malvasia_verde,2004,285416
brancaserosadas_malvasia_di_caia,2004,146558
brancaserosadas_malvasia_istriana,2004,0
brancaserosadas_mistura_de_uvas_viniferas,2004,0
brancaserosadas_mistura_de_uvas_viniferas,2004,0
brancaserosadas_moscato_branco,2004,13066588
brancaserosadas_moscato_canelli,2004,13112
brancaserosadas_moscato_giallo,2004,691230
brancaserosadas_moscato_nazareno,2004,948435
brancaserosadas_moscato_bianco_r2,2004,287021
brancaserosadas_moscato_de_alexaria,2004,20550
brancaserosadas_moscato_rosado,2004,0
brancaserosadas_muscat_a_petits_grains,2004,0
brancaserosadas_muller_thurgau,2004,3000
brancaserosadas_muscadelle,2004,0
brancaserosadas_ora,2004,0
brancaserosadas_palomino,2004,4530
brancaserosadas_petit_manseng,2004,0
brancaserosadas_peverella,2004,189972
brancaserosadas_pinot_blanc,2004,77942
brancaserosadas_pinot_gris,2004,2904
brancaserosadas_prosecco,2004,395644
brancaserosadas_red_veltliner,2004,0
brancaserosadas_riesling_italico,2004,2964308
brancaserosadas_riesling_renano,2004,282012
brancaserosadas_sauvignon_blanc_2,2004,690146
brancaserosadas_sauvignon_gris,2004,0
brancaserosadas_seara_nova,2004,6597
brancaserosadas_semillon,2004,1284398
brancaserosadas_schonburger,2004,0
brancaserosadas_sylvaner,2004,11273
brancaserosadas_tocai_friulano,2004,0
brancaserosadas_trebbiano,2004,2043524
brancaserosadas_trebbiano_toscano,2004,0
brancaserosadas_verdea,2004,60
brancaserosadas_verdelho,2004,0
brancaserosadas_verdiso,2004,0
brancaserosadas_vermentino,2004,6090
brancaserosadas_vernaccia,2004,94237
brancaserosadas_viognier,2004,570
brancaserosadas_outras_3,2004,0
tintas,2005,41398115
tintas_alicante_bouschet,2005,1076865
tintas_ancelota,2005,861431
tintas_aramon,2005,0
tintas_alfrocheiro,2005,19473
tintas_arinarnoa,2005,7394
tintas_aspirant_bouschet,2005,0
tintas_barbera,2005,92672
tintas_bonarda,2005,21021
tintas_cabernet_franc,2005,3869854
tintas_cabernet_sauvignon,2005,12821241
tintas_caladoc,2005,0
tintas_campanario,2005,0
tintas_canaiolo,2005,0
tintas_carignan,2005,0
tintas_carmenere,2005,386202
tintas_castelao,2005,494
tintas_corvina,2005,0
tintas_croatina,2005,760
tintas_cinsaut,2005,0
tintas_dom_felder,2005,0
tintas_dolcetto,2005,5634
tintas_durif,2005,0
tintas_egiodola,2005,1070153
tintas_ekigaina,2005,0
tintas_festival_sugraone,2005,0
tintas_franconia,2005,0
tintas_freisa,2005,0
tintas_gamay_st_romain,2005,64571
tintas_gamay_beaujolais,2005,339559
tintas_gra_noir,2005,0
tintas_grenache,2005,0
tintas_jaen,2005,2824
tintas_lagrein,2005,0
tintas_lambrusco,2005,96040
tintas_malbec,2005,133965
tintas_marzemina,2005,16200
tintas_merlot,2005,10632174
tintas_marselan,2005,28868
tintas_molinera,2005,0
tintas_montepulciano,2005,21150
tintas_moscato_bailey,2005,0
tintas_napa_gamay,2005,225660
tintas_nebbiolo,2005,6671
tintas_petit_verdot,2005,41706
tintas_petite_sirah,2005,137568
tintas_pinotage,2005,1994817
tintas_pinot_noir,2005,1704403
tintas_pinot_saint_george,2005,176810
tintas_piriquita,2005,0
tintas_rebo,2005,0
tintas_refosco,2005,42207
tintas_roinella,2005,0
tintas_ruby_cabernet,2005,546629
tintas_sangiovese,2005,190769
tintas_sira_falsa,2005,0
tintas_tannat,2005,4561255
tintas_tempranillo,2005,96125
tintas_teroldego,2005,41912
tintas_torrontes,2005,0
tintas_tinta_barroca,2005,0
tintas_touriga_francesa,2005,4680
tintas_touriga_nacional,2005,52099
tintas_tinta_madeira,2005,0
tintas_tintoria,2005,0
tintas_trincdeira,2005,5780
tintas_trousseau,2005,0
tintas_zinfael,2005,479
tintas_outras1,2005,0
brancaserosadas,2005,29066571
brancaserosadas_aliatico,2005,0
brancaserosadas_aligote,2005,0
brancaserosadas_altesse,2005,0
brancaserosadas_alvarinho,2005,1596
brancaserosadas_arriloba,2005,45825
brancaserosadas_auxerrois,2005,0
brancaserosadas_burger,2005,0
brancaserosadas_chardonnay,2005,4441390
brancaserosadas_chasselas,2005,103057
brancaserosadas_chenin_blanc,2005,519802
brancaserosadas_clairette_1,2005,0
brancaserosadas_colombard,2005,654642
brancaserosadas_flora,2005,339979
brancaserosadas_garganega,2005,45800
brancaserosadas_gewurztraminer,2005,315932
brancaserosadas_gouveio,2005,1452
brancaserosadas_gros_manseng,2005,4360
brancaserosadas_italia_pirovano_65_pe,2005,0
brancaserosadas_maccabeo,2005,0
brancaserosadas_malvasia,2005,0
brancaserosadas_malvasia_amarela,2005,184579
brancaserosadas_malvasia_bianca,2005,359199
brancaserosadas_malvasia_chianti,2005,24030
brancaserosadas_malvasia_verde,2005,145111
brancaserosadas_malvasia_di_caia,2005,160845
brancaserosadas_malvasia_istriana,2005,300
brancaserosadas_mistura_de_uvas_viniferas,2005,0
brancaserosadas_mistura_de_uvas_viniferas,2005,0
brancaserosadas_moscato_branco,2005,10145908
brancaserosadas_moscato_canelli,2005,461612
brancaserosadas_moscato_giallo,2005,703485
brancaserosadas_moscato_nazareno,2005,921620
brancaserosadas_moscato_bianco_r2,2005,443153
brancaserosadas_moscato_de_alexaria,2005,45277
brancaserosadas_moscato_rosado,2005,0
brancaserosadas_muscat_a_petits_grains,2005,0
brancaserosadas_muller_thurgau,2005,0
brancaserosadas_muscadelle,2005,0
brancaserosadas_ora,2005,0
brancaserosadas_palomino,2005,4184
brancaserosadas_petit_manseng,2005,0
brancaserosadas_peverella,2005,192474
brancaserosadas_pinot_blanc,2005,60704
brancaserosadas_pinot_gris,2005,23206
brancaserosadas_prosecco,2005,789457
brancaserosadas_red_veltliner,2005,0
brancaserosadas_riesling_italico,2005,3496056
brancaserosadas_riesling_renano,2005,252740
brancaserosadas_sauvignon_blanc_2,2005,738053
brancaserosadas_sauvignon_gris,2005,0
brancaserosadas_seara_nova,2005,3900
brancaserosadas_semillon,2005,1375957
brancaserosadas_schonburger,2005,2155
brancaserosadas_sylvaner,2005,12927
brancaserosadas_tocai_friulano,2005,0
brancaserosadas_trebbiano,2005,1974463
brancaserosadas_trebbiano_toscano,2005,0
brancaserosadas_verdea,2005,4620
brancaserosadas_verdelho,2005,0
brancaserosadas_verdiso,2005,0
brancaserosadas_vermentino,2005,6340
brancaserosadas_vernaccia,2005,57162
brancaserosadas_viognier,2005,3219
brancaserosadas_outras_3,2005,0
